ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,VizSide
6023,Ben Austin,M,26,185,78,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,NA,Gender
6033,"Stephen John ""Steve"" Austin",M,29,174,65,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",NA,Gender
6033,"Stephen John ""Steve"" Austin",M,29,174,65,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",NA,Gender
6254,Marian Aylmore (Bell-),F,25,159,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,NA,Gender
6457,Mark Tony Babic,M,23,186,88,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA,Gender
6508,Janni Bach,F,34,164,66,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,NA,Gender
6515,Peter Bach,M,34,193,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,NA,Gender
6592,Gerald Ian d'Acres Backhouse,M,23,165,57,Australia,AUS,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 800 metres,NA,Gender
6592,Gerald Ian d'Acres Backhouse,M,23,165,57,Australia,AUS,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 1,500 metres",NA,Gender
6621,Kevin Ashley Bacon,M,32,167,66,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA,Gender
6621,Kevin Ashley Bacon,M,32,167,66,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",NA,Gender
6621,Kevin Ashley Bacon,M,36,167,66,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA,Gender
6621,Kevin Ashley Bacon,M,36,167,66,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",NA,Gender
6621,Kevin Ashley Bacon,M,44,167,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA,Gender
6621,Kevin Ashley Bacon,M,44,167,66,Australia,AUS,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",NA,Gender
6660,Joel Baden,M,20,190,70,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,NA,Gender
6742,"Ronald ""Ron"" Baensch",M,21,177,58,Australia,AUS,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's Sprint,NA,Gender
6776,Nathan Baggaley,M,24,193,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",NA,Gender
6776,Nathan Baggaley,M,28,193,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver,Gender
6776,Nathan Baggaley,M,28,193,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",NA,Gender
6776,Nathan Baggaley,M,28,193,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver,Gender
6802,John R. Baguley,M,20,188,77,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,NA,Gender
6802,John R. Baguley,M,20,188,77,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,NA,Gender
6877,Andrew James Baildon,M,17,186,78,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,NA,Gender
6877,Andrew James Baildon,M,17,186,78,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,NA,Gender
6877,Andrew James Baildon,M,17,186,78,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA,Gender
6877,Andrew James Baildon,M,20,186,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,NA,Gender
6877,Andrew James Baildon,M,20,186,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA,Gender
6877,Andrew James Baildon,M,20,186,78,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,NA,Gender
6898,"James John ""Jim"" Bailey",M,27,178,69,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 800 metres,NA,Gender
6910,Tanya Bailey,F,27,165,66,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's BMX,NA,Gender
6913,Ryan Bailie,M,26,177,61,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA,Gender
6924,"William John ""Will"" Baillieu",M,21,195,91,Australia,AUS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA,Gender
6934,Angie Lee Bainbridge,F,18,181,67,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,Gender
6934,Angie Lee Bainbridge,F,22,181,67,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Gender
6943,"Donald George ""Don"" Baird",M,25,176,69,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Pole Vault,NA,Gender
6945,"Malcolm David ""Mal"" Baird",M,24,185,74,Australia,AUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,NA,Gender
6946,Robert Alexander Baird,M,21,184,78,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA,Gender
6949,Cameron David Bairstow,M,25,206,118,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA,Gender
6960,Cristian Bajan,M,32,181,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,NA,Gender
7010,Bevyn H. Baker,M,23,175,70,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Long Jump,NA,Gender
7016,Georgia Baker,F,21,179,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,NA,Gender
7036,Simon Francis Baker,M,26,186,70,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,NA,Gender
7036,Simon Francis Baker,M,30,186,70,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA,Gender
7036,Simon Francis Baker,M,30,186,70,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,NA,Gender
7036,Simon Francis Baker,M,34,186,70,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,NA,Gender
7036,Simon Francis Baker,M,38,186,70,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,NA,Gender
7039,Vanessa Anne Baker,F,22,172,62,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Platform,NA,Gender
7111,Carmel Bakurski,F,27,159,54,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,NA,Gender
7237,Natalie Bale,F,22,188,74,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA,Gender
7250,Grant Robert Balfour,M,22,191,83,Australia,AUS,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,NA,Gender
7284,Robert Ball,M,35,190,112,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Heavyweight,NA,Gender
7310,Robert John Ballard,M,23,187,77,Australia,AUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,NA,Gender
7346,Darren Balmforth,M,27,178,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver,Gender
7353,"Vesmonis ""Ves"" Balodis",M,23,163,48,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Discus Throw,NA,Gender
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31,166,85,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Trap,Gold,Gender
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31,166,85,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Double Trap,NA,Gender
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,39,166,85,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Trap,NA,Gender
7432,David Phillip Bamford,M,24,172,75,Australia-1,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,NA,Gender
7432,David Phillip Bamford,M,24,172,75,Australia,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Doubles,NA,Gender
7433,Emily Bamford,F,21,169,64,Australia,AUS,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA,Gender
7433,Emily Bamford,F,21,169,64,Australia,AUS,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,NA,Gender
7546,Graeme Lachlan Banks,M,19,175,75,Australia,AUS,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Springboard,NA,Gender
7546,Graeme Lachlan Banks,M,19,175,75,Australia,AUS,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Platform,NA,Gender
7548,"Suzanne Jane ""Sue"" Banks (Muehlberg-)",F,24,167,69,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",NA,Gender
7563,Jarrod Bannister,M,23,190,100,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Javelin Throw,NA,Gender
7563,Jarrod Bannister,M,27,190,100,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Javelin Throw,NA,Gender
7585,Sarah Banting,F,22,165,60,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA,Gender
7741,"Anthony Kenneth ""Tony"" Barber",M,24,166,68,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Middleweight,NA,Gender
7797,Adam Barclay,M,24,179,98,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA,Gender
7797,Adam Barclay,M,28,179,98,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Two,NA,Gender
7797,Adam Barclay,M,28,179,98,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA,Gender
7799,Kate Barclay,F,23,166,67,Australia,AUS,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA,Gender
7893,Natasha Jane Barker,F,29,153,58,Australia,AUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,NA,Gender
7922,David Barlow,M,24,205,97,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,NA,Gender
7922,David Barlow,M,28,205,97,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,NA,Gender
7937,Elisa Barnard,F,19,171,57,Australia,AUS,2012 Summer,2012,Summer,London,Archery,Archery Women's Individual,NA,Gender
7951,David Paul Barnes,M,18,185,82,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA,Gender
7951,David Paul Barnes,M,18,185,82,Australia,AUS,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Team,NA,Gender
7959,Jo-Anne Barnes,F,13,161,54,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,NA,Gender
7959,Jo-Anne Barnes,F,13,161,54,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,NA,Gender
7966,"Nicol ""Nicky"" Barnes",M,23,177,72,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,NA,Gender
7966,"Nicol ""Nicky"" Barnes",M,30,177,72,Australia,AUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA,Gender
7982,Madeleine Eve Barnett (Bollinger-),F,29,160,57,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Springboard,NA,Gender
7982,Madeleine Eve Barnett (Bollinger-),F,29,160,57,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,NA,Gender
7988,Steven John Barnett,M,25,174,75,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Springboard,NA,Gender
7988,Steven John Barnett,M,25,174,75,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Springboard,Bronze,Gender
7990,"Anthony ""Tony"" Barnett",M,23,198,86,Australia,AUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA,Gender
7993,Tamsin Barnett-Hinchley,F,20,193,75,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,NA,Gender
7993,Tamsin Barnett-Hinchley,F,28,193,75,Australia,AUS,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA,Gender
7993,Tamsin Barnett-Hinchley,F,32,193,75,Australia-2,AUS,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA,Gender
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Freestyle,NA,Gender
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,NA,Gender
8051,Bronte Amelia Arnold Barratt,F,19,171,59,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,Gender
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Bronze,Gender
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,NA,Gender
8051,Bronte Amelia Arnold Barratt,F,23,171,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Gender
8051,Bronte Amelia Arnold Barratt,F,27,171,59,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,NA,Gender
8051,Bronte Amelia Arnold Barratt,F,27,171,59,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Gender
8096,Gerard Barrett,M,23,174,66,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,NA,Gender
8116,Robert Gordon Barrie,M,20,181,73,Australia,AUS,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,NA,Gender
8116,Robert Gordon Barrie,M,28,181,73,Australia,AUS,1980 Summer,1980,Summer,Moskva,Modern Pentathlon,Modern Pentathlon Men's Individual,NA,Gender
8194,Raymond Barry,M,22,160,57,Australia,AUS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA,Gender
8230,Caroline Bartasek,F,25,175,67,Australia,AUS,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Welterweight,NA,Gender
8314,Frank Bartolillo,M,22,165,67,Australia,AUS,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",NA,Gender
8326,Clive Barton,M,28,189,85,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,NA,Gender
8326,Clive Barton,M,40,189,85,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,NA,Gender
8329,George Raymond Barton,M,26,181,80,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Skeet,NA,Gender
8329,George Raymond Barton,M,30,181,80,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,NA,Gender
8354,John Lavers Bartram,M,23,173,68,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA,Gender
8354,John Lavers Bartram,M,23,173,68,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,NA,Gender
8354,John Lavers Bartram,M,23,173,68,Australia,AUS,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,NA,Gender
8450,Adam Edward Basil,M,29,176,76,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,NA,Gender
8482,Russell Basser,M,24,194,97,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,NA,Gender
8535,Colin Batch,M,26,185,74,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA,Gender
8535,Colin Batch,M,30,185,74,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA,Gender
8555,"Katherine Linsey ""Kate"" Bates",F,22,176,69,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",NA,Gender
8555,"Katherine Linsey ""Kate"" Bates",F,22,176,69,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Points Race,NA,Gender
8555,"Katherine Linsey ""Kate"" Bates",F,26,176,69,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Road Race, Individual",NA,Gender
8555,"Katherine Linsey ""Kate"" Bates",F,26,176,69,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Points Race,NA,Gender
8590,Suzy Batkovic (-Brown),F,23,195,89,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver,Gender
8590,Suzy Batkovic (-Brown),F,27,195,89,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver,Gender
8590,Suzy Batkovic (-Brown),F,31,195,89,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze,Gender
8595,Daniel Batman,M,19,171,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA,Gender
8625,Malcolm William Batten,M,24,185,85,Australia,AUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,NA,Gender
8629,"James Stewart ""Jim"" Battersby",M,25,195,90,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze,Gender
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Individual All-Around,NA,Gender
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Floor Exercise,NA,Gender
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Horse Vault,NA,Gender
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,NA,Gender
8630,Kerry Battersby (-Agg),F,15,163,52,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Balance Beam,NA,Gender
8735,Crosbie Baulch,M,21,190,87,Australia,AUS,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA,Gender
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,18,168,60,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,NA,Gender
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,18,168,60,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,NA,Gender
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,22,168,60,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,NA,Gender
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,22,168,60,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,NA,Gender
8853,Louise Bawden,F,19,183,72,Australia,AUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,NA,Gender
8853,Louise Bawden,F,30,183,72,Australia-1,AUS,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA,Gender
8853,Louise Bawden,F,34,183,72,Australia-1,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA,Gender
8864,"Kathleen ""Kate"" Baxter",F,29,169,57,Australia,AUS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Individual",NA,Gender
8908,Donald William Bayley,M,28,167,74,Australia,AUS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,NA,Gender
8910,Ryan Neville Bayley,M,22,182,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Sprint,Gold,Gender
8910,Ryan Neville Bayley,M,22,182,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Keirin,Gold,Gender
8910,Ryan Neville Bayley,M,22,182,90,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,NA,Gender
8910,Ryan Neville Bayley,M,26,182,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,NA,Gender
8910,Ryan Neville Bayley,M,26,182,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Keirin,NA,Gender
8910,Ryan Neville Bayley,M,26,182,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Team Sprint,NA,Gender
8911,Anna Ellen Baylis (-Scheiderbauer),F,23,173,56,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",NA,Gender
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,NA,Gender
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,NA,Gender
8914,Kerry Bayliss (-Lindsay),F,18,157,41,Australia,AUS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,NA,Gender
